algorithm,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2
GA,,1.1129692038212107,0.044473770624024155,2825.1281486555904,60.42873268127441,101.0,,,,,,200.0,100.0,0.7,2.0,1.5
GA,,1.009674203662818,0.029456091135189155,1459.3432775428487,57.3506956577301,101.0,,,,,,200.0,100.0,0.7,2.0,2.0
GA,,1.3556911462002696,0.007964782032165406,3174.070462532725,60.73948645591736,101.0,,,,,,200.0,100.0,0.9,1.0,1.0
GA,,1.0415473418307521,0.03282955183475474,6085.222557611634,59.094993352890015,101.0,,,,,,200.0,100.0,0.9,1.0,1.5
GA,,0.8684598025035666,0.017581189354838156,0.32833830236432343,55.53945589065552,101.0,,,,,,200.0,100.0,0.9,1.5,1.0
GA,,1.134601409541793,0.00765549858779483,40.04479637025206,60.475072622299194,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
GA,,1.5374956105117108,0.03717804472729203,139.52747030090893,59.77426085472107,101.0,,,,,,200.0,100.0,0.9,1.5,1.5
GA,,1.488762609384367,0.013869362626305776,549.2862054685422,58.51952648162842,101.0,,,,,,200.0,100.0,0.9,1.5,2.0
GA,,1.2689815635779484,0.03864197108502659,13885.888178304003,57.710542345046996,101.0,,,,,,200.0,100.0,0.9,2.0,1.0
GA,,1.328567988475419,0.04594235783348203,1161.2979202202791,59.825892972946164,101.0,,,,,,200.0,100.0,0.9,2.0,1.5
GA,,1.2113826687024656,0.0168041201520974,3128.9447487914535,51.56905436515808,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
