algorithm,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2
GA,,0.598835366317822,0.015263561362481989,29.534260152246645,23.008757400512696,51.0,100.0,0.05,0.05,5.0,50.0,,,,,
GA,,0.6537147125875407,0.01747879889384032,251.9424692072956,27.051767683029176,101.0,100.0,0.05,0.05,2.0,100.0,,,,,
GA,,0.4181265577321732,0.01067277871227155,2.21751892955795,22.916195106506347,51.0,100.0,0.05,0.1,1.0,50.0,,,,,
GA,,0.8969030978344389,0.029655965271199226,104305.07527316114,27.634479188919066,101.0,100.0,0.05,0.05,5.0,100.0,,,,,
GA,,0.48598658800093003,0.009475945012811682,48.51553128452406,23.130765104293822,51.0,100.0,0.05,0.1,2.0,50.0,,,,,
GA,,0.4992324606802766,0.024644902298231307,16.650468735016993,28.131975889205933,101.0,100.0,0.05,0.1,1.0,100.0,,,,,
GA,,0.7426899359735619,0.01599413685771125,27435.714610508516,23.769491720199586,51.0,100.0,0.05,0.1,5.0,50.0,,,,,
GA,,0.8708307350220081,0.062229615398149814,1006.0784603319692,27.87139573097229,101.0,100.0,0.05,0.1,2.0,100.0,,,,,
GA,,0.6698037552098323,0.026854714125497368,8133.952788182313,24.954019212722777,51.0,100.0,0.1,0.01,1.0,50.0,,,,,
GA,,0.5365088824540077,0.02616335194686084,2.9677862777581723,28.284391689300538,101.0,100.0,0.05,0.1,5.0,100.0,,,,,
GA,,1.0826282117127983,0.035329342668652904,683.0122286898312,25.00919313430786,51.0,100.0,0.1,0.01,2.0,50.0,,,,,
GA,,0.6737403432057318,0.018141142233784328,258.75752711749766,25.497360134124754,51.0,100.0,0.1,0.01,5.0,50.0,,,,,
GA,,0.49172149851604113,0.013790412569653746,24.202397739590563,29.643418979644775,101.0,100.0,0.1,0.01,1.0,100.0,,,,,
GA,,0.5859874928107771,0.024268589721952737,32.964085895662535,30.55453314781189,101.0,100.0,0.1,0.01,2.0,100.0,,,,,
GA,,0.6910891941924111,0.03470861364103469,66632.1175070232,25.574515724182127,51.0,100.0,0.1,0.05,1.0,50.0,,,,,
GA,,0.5694511399444101,0.012015652751994989,4.698426083752369,31.17926154136658,101.0,100.0,0.1,0.01,5.0,100.0,,,,,
GA,,0.5019523943509154,0.014248077878498366,11.576575977283358,24.937123394012453,51.0,100.0,0.1,0.05,2.0,50.0,,,,,
GA,,0.8670008042674852,0.03503961606034116,1115.1098763156376,25.005162525177003,51.0,100.0,0.1,0.05,5.0,50.0,,,,,
GA,,0.5113686351828768,0.03470822771978736,29.759054277660272,31.058428859710695,101.0,100.0,0.1,0.05,1.0,100.0,,,,,
GA,,0.7578239221401768,0.03043637290119983,29031.426072270155,29.56439733505249,101.0,100.0,0.1,0.05,2.0,100.0,,,,,
GA,,0.4454445508332558,0.011782100647654005,0.6247746455911519,24.32935404777527,51.0,100.0,0.1,0.1,1.0,50.0,,,,,
GA,,0.6909401861333512,0.022878391029053587,6937.2388580790775,29.698640012741087,101.0,100.0,0.1,0.05,5.0,100.0,,,,,
GA,,0.5582691770265267,0.023511109554905627,256.21551070240434,24.93299732208252,51.0,100.0,0.1,0.1,2.0,50.0,,,,,
GA,,0.9134797275707459,0.0411664687161604,550.7901050413177,30.37027201652527,101.0,100.0,0.1,0.1,1.0,100.0,,,,,
GA,,0.5039211144586611,0.02416454934279398,26.825625012733816,24.463607120513917,51.0,100.0,0.1,0.1,5.0,50.0,,,,,
GA,,0.4594565384049741,0.011540517351965653,17.052744314817353,29.1936279296875,101.0,100.0,0.1,0.1,2.0,100.0,,,,,
GA,,0.7261588042202514,0.031978562753762395,55753.73187948832,28.717069339752197,101.0,100.0,0.1,0.1,5.0,100.0,,,,,
GA,,0.6474645385177661,0.017501197883795172,2.3384566536690015,28.900647020339967,51.0,200.0,0.01,0.01,1.0,50.0,,,,,
GA,,1.1395100654597978,0.01242188455211209,1327.395656611699,29.52395987510681,51.0,200.0,0.01,0.01,2.0,50.0,,,,,
GA,,1.1078978289195534,0.02324636623288159,31506.26510664291,30.472457361221313,51.0,200.0,0.01,0.01,5.0,50.0,,,,,
GA,,0.8280252099159912,0.004929970250231692,6976.544647514139,29.75859236717224,51.0,200.0,0.01,0.05,1.0,50.0,,,,,
GA,,0.7754246337873391,0.009095366089913902,3.3465478320786373,39.69216017723083,101.0,200.0,0.01,0.01,1.0,100.0,,,,,
GA,,0.831535365157362,0.005076641730004105,20.01698341466317,38.93072371482849,101.0,200.0,0.01,0.01,2.0,100.0,,,,,
GA,,1.2784933527604376,0.0198843757808489,811.3527897505704,30.426352071762086,51.0,200.0,0.01,0.05,2.0,50.0,,,,,
GA,,0.6368614153969961,0.005929143168921936,26.98245166920197,29.597357416152953,51.0,200.0,0.01,0.05,5.0,50.0,,,,,
GA,,0.8182813975718934,0.008860833237822921,8.50729332449803,39.43170404434204,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,,0.8118406986724009,0.00995659894722087,296.7520739801797,39.33069381713867,101.0,200.0,0.01,0.05,1.0,100.0,,,,,
GA,,0.7400628874821388,0.013094591930511816,33.73402069770039,39.28868184089661,101.0,200.0,0.01,0.05,2.0,100.0,,,,,
GA,,0.5218796346120751,0.03587500991997273,2.086174696096963,29.58289475440979,51.0,200.0,0.01,0.1,1.0,50.0,,,,,
GA,,1.074575827522684,0.010923369672766532,124760.29082418911,40.84812479019165,101.0,200.0,0.01,0.05,5.0,100.0,,,,,
GA,,0.9132549223397056,0.050185361777962845,27982.854924637446,30.658089303970335,51.0,200.0,0.01,0.1,2.0,50.0,,,,,
GA,,0.6430121814556129,0.03049440906792967,10.549314431930645,30.096101379394533,51.0,200.0,0.01,0.1,5.0,50.0,,,,,
GA,,1.2149057584982834,0.027355263796101908,809.5398886918395,29.987094926834107,51.0,200.0,0.05,0.01,1.0,50.0,,,,,
GA,,1.0641016822044027,0.03373778767185041,1067.888554354959,42.27835335731506,101.0,200.0,0.01,0.1,1.0,100.0,,,,,
GA,,0.6042281251566403,0.015006343182806732,5.742881953993028,29.79448003768921,51.0,200.0,0.05,0.01,2.0,50.0,,,,,
GA,,0.8180828216199678,0.03983609947967901,8106.190759186608,39.65841679573059,101.0,200.0,0.01,0.1,2.0,100.0,,,,,
GA,,0.721931239636834,0.010453795625868198,27.847890505746527,39.18208737373352,101.0,200.0,0.01,0.1,5.0,100.0,,,,,
GA,,0.6658168040807966,0.015727780008582323,34.04464380496485,30.239270067214967,51.0,200.0,0.05,0.01,5.0,50.0,,,,,
GA,,0.5678778633879773,0.006205434137728392,27.119343719712226,39.645382976531984,101.0,200.0,0.05,0.01,1.0,100.0,,,,,
GA,,0.8037283417711579,0.0059027945408296634,298.7105862351526,39.8752197265625,101.0,200.0,0.05,0.01,2.0,100.0,,,,,
GA,,0.7616793435392791,0.013815143350497175,78591.20189938505,29.79109344482422,51.0,200.0,0.05,0.05,1.0,50.0,,,,,
GA,,0.6492302966131251,0.013278568205064498,2.1519474095075095,39.71439819335937,101.0,200.0,0.05,0.01,5.0,100.0,,,,,
GA,,0.5452065334386015,0.017200545463698355,13.238232655729433,30.80693120956421,51.0,200.0,0.05,0.05,2.0,50.0,,,,,
GA,,1.0013604748638487,0.04493242621382286,1246.186528362336,29.907605838775634,51.0,200.0,0.05,0.05,5.0,50.0,,,,,
GA,,0.8519269695615147,0.0320126721835007,28466.747765792457,40.342110300064085,101.0,200.0,0.05,0.05,1.0,100.0,,,,,
GA,,0.5921727748865336,0.03025087107450484,6264.848321347457,29.766179466247557,51.0,200.0,0.05,0.1,1.0,50.0,,,,,
GA,,0.4992358203453321,0.02638566315590443,25.747229756523808,30.315745210647584,51.0,200.0,0.05,0.1,2.0,50.0,,,,,
GA,,1.1151798781497821,0.04352464846116524,661.1600595454511,40.688835048675536,101.0,200.0,0.05,0.05,2.0,100.0,,,,,
GA,,0.5969687205931329,0.022166318498522398,2.8208350429887448,40.50796790122986,101.0,200.0,0.05,0.05,5.0,100.0,,,,,
GA,,0.6091634505816752,0.03149089458547794,244.30686732950738,30.55097179412842,51.0,200.0,0.05,0.1,5.0,50.0,,,,,
GA,,0.48791278296486895,0.008205591484115166,50.04887587041191,38.659069538116455,101.0,200.0,0.05,0.1,1.0,100.0,,,,,
GA,,0.4629299665060399,0.008317367172969868,24.77581647876405,40.055935335159305,101.0,200.0,0.05,0.1,2.0,100.0,,,,,
GA,,0.49801158582802696,0.011814266968903022,3.9287484640003405,30.832331037521364,51.0,200.0,0.1,0.01,1.0,50.0,,,,,
GA,,0.7886538077369524,0.04630389147949758,70359.38690041559,41.0653067111969,101.0,200.0,0.05,0.1,5.0,100.0,,,,,
GA,,0.9877924444264481,0.017814376615677495,1136.077136701963,29.865175008773804,51.0,200.0,0.1,0.01,2.0,50.0,,,,,
GA,,0.7502036131124037,0.013225911895736601,7397.345983527601,30.78882122039795,51.0,200.0,0.1,0.01,5.0,50.0,,,,,
GA,,0.5516832211752783,0.012253783402659391,7.70288144910405,40.52374262809754,101.0,200.0,0.1,0.01,1.0,100.0,,,,,
GA,,0.9665738219793418,0.07884044338086438,657.3639935323838,30.612710428237914,51.0,200.0,0.1,0.05,1.0,50.0,,,,,
GA,,0.924695014506977,0.010969372656707834,30644.25041478529,41.720380544662476,101.0,200.0,0.1,0.01,2.0,100.0,,,,,
GA,,0.589779752700958,0.027233552477510366,211.2079272809474,31.966880750656127,51.0,200.0,0.1,0.05,2.0,50.0,,,,,
GA,,0.47494347410430304,0.009958179436996945,28.80920211782861,29.543017292022704,51.0,200.0,0.1,0.05,5.0,50.0,,,,,
GA,,0.6269778880717013,0.02473224006262255,33.88693146940491,40.377454614639284,101.0,200.0,0.1,0.01,5.0,100.0,,,,,
GA,,0.49103562146056695,0.0071695951577008315,1.3366994707227293,41.01136355400085,101.0,200.0,0.1,0.05,1.0,100.0,,,,,
GA,,0.5307853723671501,0.013359249698551089,38.488021033471256,40.93046445846558,101.0,200.0,0.1,0.05,2.0,100.0,,,,,
GA,,0.6822022229896257,0.030060168799975938,80771.14693435872,29.125046062469483,51.0,200.0,0.1,0.1,1.0,50.0,,,,,
GA,,0.49296110251443287,0.0238875679900335,5.105595983300946,40.511168766021726,101.0,200.0,0.1,0.05,5.0,100.0,,,,,
GA,,0.6072505637412791,0.020609767064832453,5874.002730269628,28.717260694503786,51.0,200.0,0.1,0.1,2.0,50.0,,,,,
GA,,0.737199924062757,0.020646188204449085,253.63862148414373,20.46715292930603,51.0,50.0,0.01,0.01,1.0,50.0,,,,,
GA,,0.8661068105458843,0.074900973102305,804.8213875881298,39.68779525756836,101.0,200.0,0.1,0.1,1.0,100.0,,,,,
GA,,0.9513335040566396,0.11816500539045736,565.1283319889077,29.352246141433717,51.0,200.0,0.1,0.1,5.0,50.0,,,,,
GA,,0.6709964222294202,0.017957075917251073,29.46883553787226,20.623684930801392,51.0,50.0,0.01,0.01,2.0,50.0,,,,,
GA,,0.6832695484539271,0.008075305582067996,12.54448776864516,22.63588638305664,101.0,50.0,0.01,0.01,1.0,100.0,,,,,
GA,,0.7724803429281027,0.02400109432862123,6.997551883298203,22.7921772480011,101.0,50.0,0.01,0.01,2.0,100.0,,,,,
GA,,0.4814418037702377,0.015184774023783288,19.29516130601399,38.82019114494324,101.0,200.0,0.1,0.1,2.0,100.0,,,,,
GA,,0.6777958148792964,0.023884104381989225,38.739258310636764,20.71584572792053,51.0,50.0,0.01,0.01,5.0,50.0,,,,,
GA,,0.6442593317400052,0.011734091590681811,3.0368314221639907,20.309220790863037,51.0,50.0,0.01,0.05,1.0,50.0,,,,,
GA,,0.7896272122064902,0.04040461467245283,27802.178926144425,37.06064438819885,101.0,200.0,0.1,0.1,5.0,100.0,,,,,
GA,,1.1200501825824043,0.02713858818946425,128550.24236346952,22.679474592208862,101.0,50.0,0.01,0.01,5.0,100.0,,,,,
GA,,0.9659565484845201,0.03567137489467484,8772.455690489229,23.3320228099823,101.0,50.0,0.01,0.05,1.0,100.0,,,,,
GA,,0.8490020226340851,0.029406725929631502,298.27796714003136,20.98123903274536,51.0,50.0,0.01,0.05,2.0,50.0,,,,,
GA,,1.3899966716071988,0.04371639889729388,873.5064637903985,20.552374792099,51.0,50.0,0.01,0.05,5.0,50.0,,,,,
GA,,1.2516557701456552,0.020413422540301856,2027.1867879822137,22.397272062301635,101.0,50.0,0.01,0.05,2.0,100.0,,,,,
GA,,0.6338046845967384,0.017412879290085077,28.375878462972945,21.107611894607544,51.0,50.0,0.01,0.1,1.0,50.0,,,,,
GA,,0.8379325371930337,0.016881479618325416,35.454621629582206,23.663940334320067,101.0,50.0,0.01,0.05,5.0,100.0,,,,,
GA,,0.7173704253941106,0.026652595254316847,18.98232436188332,21.055521297454835,51.0,50.0,0.01,0.1,2.0,50.0,,,,,
GA,,0.7095137352134182,0.02936998767151728,3.640361724117863,23.713596916198732,101.0,50.0,0.01,0.1,1.0,100.0,,,,,
GA,,0.8171204077330081,0.010467148876909242,13.397730937621608,23.300215339660646,101.0,50.0,0.01,0.1,2.0,100.0,,,,,
GA,,0.7212770075105747,0.007196583434142795,2.4573541615867938,21.22092471122742,51.0,50.0,0.01,0.1,5.0,50.0,,,,,
GA,,0.8584937783180859,0.013174822800385812,106499.30869008924,21.186648845672607,51.0,50.0,0.05,0.01,1.0,50.0,,,,,
GA,,1.239285259686022,0.012608941979912282,32670.039308356634,23.333439540863036,101.0,50.0,0.01,0.1,5.0,100.0,,,,,
GA,,0.7011914103298453,0.03135101062837152,301.2344887265168,20.991885089874266,51.0,50.0,0.05,0.01,2.0,50.0,,,,,
GA,,0.832096199802986,0.02276656684026889,8930.557803153954,23.151197290420534,101.0,50.0,0.05,0.01,1.0,100.0,,,,,
GA,,1.0966056781627296,0.02867855780292876,1258.3267651640585,21.19989981651306,51.0,50.0,0.05,0.01,5.0,50.0,,,,,
GA,,1.360255063848438,0.03494400828035889,874.7338093404753,23.48228826522827,101.0,50.0,0.05,0.01,2.0,100.0,,,,,
GA,,0.5757830686168959,0.02736087295657445,31.049474320634488,21.972612142562866,51.0,50.0,0.05,0.05,1.0,50.0,,,,,
GA,,0.6318617908229236,0.006862361288511408,34.79819898545007,23.236514282226562,101.0,50.0,0.05,0.01,5.0,100.0,,,,,
GA,,0.5595448961765402,0.027727316433428375,2.334823418087416,21.488801956176758,51.0,50.0,0.05,0.05,2.0,50.0,,,,,
GA,,0.5701703104779907,0.019312569019840495,14.49596064913084,23.77205638885498,101.0,50.0,0.05,0.05,1.0,100.0,,,,,
GA,,0.5810798284534806,0.026926430120426233,2.6982655860724547,21.528384923934937,51.0,50.0,0.05,0.05,5.0,50.0,,,,,
GA,,0.6106147463377356,0.008115672177327315,19.98659805682285,23.207902956008912,101.0,50.0,0.05,0.05,2.0,100.0,,,,,
GA,,0.8012970651613458,0.03881635034961424,27217.4703797545,21.30255255699158,51.0,50.0,0.05,0.1,1.0,50.0,,,,,
GA,,0.951181396394494,0.02990403028484,110106.09143798312,23.729496574401857,101.0,50.0,0.05,0.05,5.0,100.0,,,,,
GA,,0.7091983880597507,0.040204880607597,4540.468964348393,21.27326455116272,51.0,50.0,0.05,0.1,2.0,50.0,,,,,
GA,,0.6286281670482773,0.014973037153767531,271.8029159532115,23.294205904006958,101.0,50.0,0.05,0.1,1.0,100.0,,,,,
GA,,1.1515570581752073,0.06724660627083878,592.1149964224071,21.700674390792848,51.0,50.0,0.05,0.1,5.0,50.0,,,,,
GA,,1.0248438213648288,0.058741832838686656,1127.2764343192648,23.46758952140808,101.0,50.0,0.05,0.1,2.0,100.0,,,,,
