algorithm,quality,run_id,sharpe_ratio,annual_return,runtime,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2,PSOussian_stdev
PSO,median,14,0.8244948726840788,13.425270398938224,10.755116939544678,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,15,0.8182184868283737,0.4251565828774906,9.991230010986328,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,16,0.7607911004855072,244.72994556184526,10.319716930389404,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,17,0.8363000595907008,17.5182655379858,10.000883102416992,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,18,0.7672851878746573,12.660506582003322,9.391982793807983,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,19,0.8128236146792855,13.582193864746364,10.012154817581177,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,20,0.8314364676485818,12.471208709266543,9.735390186309814,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,21,0.8187380229313244,13.979536137393021,9.637765884399414,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,22,0.8505366722899499,19.765464583931184,9.329092979431152,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,23,0.8339114965297325,13.893756019930521,9.741220235824585,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,24,0.8004957097556857,4.821483030608515,9.660935878753662,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,25,0.8226896421785491,14.039803805061922,9.62682819366455,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,26,0.7648131045838378,6.132746105605701,9.403014898300171,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,27,0.7691824807017089,0.4856839150417094,9.24955677986145,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,28,0.8272280270192535,0.20254615234922416,9.39591097831726,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,29,0.7870090530811578,1.392643022068305,9.160438776016235,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,30,0.8168736910683465,28.819110739845655,9.184226036071777,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,median,31,0.8528808835135518,12.969633120364255,9.333792924880981,normalize,1.095088005414901,0.0207951478308625,2990.4940091356793,14.077645921707154,101.0,,,,,,200.0,100.0,0.7,1.0,1.0,
PSO,best,1,0.9596558598402987,8911.337991835391,11.559027910232544,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,2,0.9148938284403345,9171.027542379234,9.86701488494873,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,3,0.9753361424883492,9189.765533804426,9.478953123092651,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,4,1.0056558066515906,9181.637968235944,9.94104814529419,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,5,0.9322562374715667,8609.995340985646,9.840137004852295,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,6,0.9267464322032131,8927.586604887942,9.972975254058838,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,7,0.9335364865776218,8872.588298229526,9.948549032211304,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,8,0.9535104387661018,8866.360761120746,9.744102954864502,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,9,0.9557362253017885,9220.03959300412,9.804203033447266,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,10,0.9551340487067912,9179.407226968015,10.53647494316101,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,11,0.8725146591857664,8836.458493395865,10.267612934112549,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,12,0.9720321850663867,8500.14979992485,10.082201957702637,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,13,0.9327299846828598,8913.196846669352,10.235277891159058,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,14,0.9768984243617781,9205.77010419075,10.555779695510864,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,15,0.9262546940196414,8566.583548261071,10.226162910461426,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,16,0.9042784462312243,9213.159793565328,10.2850661277771,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,17,0.9495461911694043,9035.949308632993,10.11889100074768,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,18,0.9756183349553207,8834.417821968334,9.875014066696167,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,19,0.8854514105634848,8927.808463357187,10.127177953720093,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,20,0.8883565229457481,9114.710666401605,9.65160083770752,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,21,0.9879472281499413,9078.897369503866,9.325970888137817,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,22,0.8618959755867415,51.13958877404526,9.449103116989136,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,23,0.7098756015666793,2.2912150961943687,9.682414054870605,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,24,0.9905749758926973,9199.27992788784,9.776303052902222,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,25,0.9986753629042402,8601.755328698744,9.430044889450073,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,26,0.9218528592273285,8891.569128953832,9.36281704902649,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,27,0.9407620273100641,9178.325592326299,9.247082948684692,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,28,0.9182551395197538,8724.756761381903,9.615101099014282,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,29,0.9907592258452365,9154.004278968489,9.473964929580688,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,30,0.9405463384359326,9220.783633923424,9.345187187194824,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
PSO,best,31,0.9311829795194182,8888.349595476036,9.52099609375,normalize,1.622793123410677,0.048846090354623,445.30619034706143,14.79825735092163,101.0,,,,,,200.0,100.0,0.7,1.5,1.0,
